utt_id,crop_path,textgrid_path,duration,fps,num_frames,expected_frames
s01_ml_hindi_video_24_lossless_seg_0152,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0152.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0152.TextGrid,5.532,25,141,138.3
s01_ml_hindi_video_24_lossless_seg_0153,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0153.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0153.TextGrid,6.748,25,171,168.70000000000002
s01_ml_hindi_video_24_lossless_seg_0154,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0154.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0154.TextGrid,5.724,25,146,143.1
s01_ml_hindi_video_24_lossless_seg_0155,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0155.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0155.TextGrid,7.612,25,193,190.3
s01_ml_hindi_video_24_lossless_seg_0156,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0156.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0156.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0157,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0157.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0157.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0158,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0158.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0158.TextGrid,9.02,25,228,225.5
s01_ml_hindi_video_24_lossless_seg_0159,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0159.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0159.TextGrid,2.78,25,72,69.5
s01_ml_hindi_video_24_lossless_seg_0160,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0160.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0160.TextGrid,7.036,25,178,175.89999999999998
s01_ml_hindi_video_24_lossless_seg_0161,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0161.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0161.TextGrid,3.292,25,84,82.3
s01_ml_hindi_video_24_lossless_seg_0162,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0162.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0162.TextGrid,9.98,25,251,249.5
s01_ml_hindi_video_24_lossless_seg_0163,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0163.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0163.TextGrid,6.588,25,167,164.7
s01_ml_hindi_video_24_lossless_seg_0164,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0164.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0164.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0165,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0165.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0165.TextGrid,1.262,25,34,31.55
s01_ml_hindi_video_24_lossless_seg_0166,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0166.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0166.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0167,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0167.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0167.TextGrid,6.19,25,157,154.75
s01_ml_hindi_video_24_lossless_seg_0168,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0168.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0168.TextGrid,0.924,25,25,23.1
s01_ml_hindi_video_24_lossless_seg_0169,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0169.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0169.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0170,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0170.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0170.TextGrid,5.23,25,133,130.75
s01_ml_hindi_video_24_lossless_seg_0171,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0171.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0171.TextGrid,5.5,25,140,137.5
s01_ml_hindi_video_24_lossless_seg_0172,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0172.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0172.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0173,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0173.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0173.TextGrid,2.574,25,66,64.35
s01_ml_hindi_video_24_lossless_seg_0174,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0174.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0174.TextGrid,9.276,25,234,231.9
s01_ml_hindi_video_24_lossless_seg_0175,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0175.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0175.TextGrid,3.868,25,99,96.7
s01_ml_hindi_video_24_lossless_seg_0176,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0176.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0176.TextGrid,9.596,25,242,239.9
s01_ml_hindi_video_24_lossless_seg_0177,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0177.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0177.TextGrid,1.724,25,46,43.1
s01_ml_hindi_video_24_lossless_seg_0178,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0178.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0178.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0179,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0179.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0179.TextGrid,9.518,25,240,237.95000000000002
s01_ml_hindi_video_24_lossless_seg_0180,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0180.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0180.TextGrid,1.692,25,44,42.3
s01_ml_hindi_video_24_lossless_seg_0181,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0181.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0181.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0182,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0182.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0182.TextGrid,4.43,25,113,110.75
s01_ml_hindi_video_24_lossless_seg_0183,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0183.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0183.TextGrid,6.62,25,168,165.5
s01_ml_hindi_video_24_lossless_seg_0184,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0184.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0184.TextGrid,4.924,25,125,123.10000000000001
s01_ml_hindi_video_24_lossless_seg_0185,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0185.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0185.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0186,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0186.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0186.TextGrid,7.854,25,198,196.35
s01_ml_hindi_video_24_lossless_seg_0187,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0187.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0187.TextGrid,4.924,25,125,123.10000000000001
s01_ml_hindi_video_24_lossless_seg_0188,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0188.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0188.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0189,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0189.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0189.TextGrid,1.71,25,45,42.75
s01_ml_hindi_video_24_lossless_seg_0190,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0190.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0190.TextGrid,8.444,25,214,211.10000000000002
s01_ml_hindi_video_24_lossless_seg_0191,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0191.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0191.TextGrid,7.164,25,182,179.1
s01_ml_hindi_video_24_lossless_seg_0192,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0192.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0192.TextGrid,8.476,25,214,211.90000000000003
s01_ml_hindi_video_24_lossless_seg_0193,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0193.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0193.TextGrid,4.156,25,106,103.89999999999999
s01_ml_hindi_video_24_lossless_seg_0194,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0194.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0194.TextGrid,7.708,25,195,192.70000000000002
s01_ml_hindi_video_24_lossless_seg_0195,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0195.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0195.TextGrid,8.028,25,203,200.70000000000002
s01_ml_hindi_video_24_lossless_seg_0196,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0196.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0196.TextGrid,2.844,25,74,71.1
s01_ml_hindi_video_24_lossless_seg_0197,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0197.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0197.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0198,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0198.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0198.TextGrid,9.486,25,240,237.15
s01_ml_hindi_video_24_lossless_seg_0199,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0199.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0199.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_24_lossless_seg_0200,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0200.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0200.TextGrid,9.952,25,251,248.8
s01_ml_hindi_video_24_lossless_seg_0201,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0201.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0201.TextGrid,9.326,25,236,233.15
s01_ml_hindi_video_24_lossless_seg_0202,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_24_lossless_seg_0202.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_24_lossless_seg_0202.TextGrid,9.98,25,252,249.5
s01_ml_hindi_video_27_lossless_seg_0002,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0002.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0002.TextGrid,3.868,25,99,96.7
s01_ml_hindi_video_27_lossless_seg_0003,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0003.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0003.TextGrid,9.276,25,234,231.9
s01_ml_hindi_video_27_lossless_seg_0004,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0004.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0004.TextGrid,0.476,25,14,11.899999999999999
s01_ml_hindi_video_27_lossless_seg_0005,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0005.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0005.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0006,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0006.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0006.TextGrid,8.142,25,206,203.54999999999998
s01_ml_hindi_video_27_lossless_seg_0007,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0007.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0007.TextGrid,9.18,25,231,229.5
s01_ml_hindi_video_27_lossless_seg_0008,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0008.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0008.TextGrid,1.308,25,35,32.7
s01_ml_hindi_video_27_lossless_seg_0009,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0009.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0009.TextGrid,9.052,25,228,226.29999999999998
s01_ml_hindi_video_27_lossless_seg_0010,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0010.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0010.TextGrid,0.988,25,27,24.7
s01_ml_hindi_video_27_lossless_seg_0011,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0011.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0011.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0012,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0012.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0012.TextGrid,5.262,25,134,131.54999999999998
s01_ml_hindi_video_27_lossless_seg_0013,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0013.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0013.TextGrid,6.364,25,162,159.1
s01_ml_hindi_video_27_lossless_seg_0014,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0014.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0014.TextGrid,6.972,25,177,174.3
s01_ml_hindi_video_27_lossless_seg_0015,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0015.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0015.TextGrid,8.028,25,203,200.70000000000002
s01_ml_hindi_video_27_lossless_seg_0016,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0016.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0016.TextGrid,9.308,25,235,232.7
s01_ml_hindi_video_27_lossless_seg_0017,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0017.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0017.TextGrid,2.204,25,57,55.1
s01_ml_hindi_video_27_lossless_seg_0018,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0018.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0018.TextGrid,8.572,25,216,214.29999999999998
s01_ml_hindi_video_27_lossless_seg_0019,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0019.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0019.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0020,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0020.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0020.TextGrid,0.878,25,24,21.95
s01_ml_hindi_video_27_lossless_seg_0021,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0021.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0021.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0022,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0022.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0022.TextGrid,9.952,25,251,248.8
s01_ml_hindi_video_27_lossless_seg_0023,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0023.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0023.TextGrid,5.262,25,134,131.54999999999998
s01_ml_hindi_video_27_lossless_seg_0024,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0024.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0024.TextGrid,5.948,25,151,148.70000000000002
s01_ml_hindi_video_27_lossless_seg_0025,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0025.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0025.TextGrid,5.276,25,134,131.9
s01_ml_hindi_video_27_lossless_seg_0026,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0026.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0026.TextGrid,4.636,25,118,115.9
s01_ml_hindi_video_27_lossless_seg_0027,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0027.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0027.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0028,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0028.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0028.TextGrid,0.334,25,10,8.35
s01_ml_hindi_video_27_lossless_seg_0029,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0029.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0029.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0030,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0030.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0030.TextGrid,2.094,25,55,52.349999999999994
s01_ml_hindi_video_27_lossless_seg_0031,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0031.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0031.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0032,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0032.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0032.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0033,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0033.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0033.TextGrid,8.092,25,205,202.3
s01_ml_hindi_video_27_lossless_seg_0034,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0034.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0034.TextGrid,1.084,25,30,27.1
s01_ml_hindi_video_27_lossless_seg_0035,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0035.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0035.TextGrid,8.988,25,227,224.7
s01_ml_hindi_video_27_lossless_seg_0036,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0036.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0036.TextGrid,6.108,25,155,152.7
s01_ml_hindi_video_27_lossless_seg_0037,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0037.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0037.TextGrid,7.516,25,190,187.9
s01_ml_hindi_video_27_lossless_seg_0038,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0038.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0038.TextGrid,8.22,25,207,205.50000000000003
s01_ml_hindi_video_27_lossless_seg_0039,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0039.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0039.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0040,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0040.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0040.TextGrid,9.952,25,251,248.8
s01_ml_hindi_video_27_lossless_seg_0041,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0041.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0041.TextGrid,3.054,25,79,76.35
s01_ml_hindi_video_27_lossless_seg_0042,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0042.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0042.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_27_lossless_seg_0043,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0043.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0043.TextGrid,7.566,25,192,189.15
s01_ml_hindi_video_27_lossless_seg_0044,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0044.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0044.TextGrid,9.02,25,228,225.5
s01_ml_hindi_video_27_lossless_seg_0045,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0045.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0045.TextGrid,7.228,25,183,180.7
s01_ml_hindi_video_27_lossless_seg_0046,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0046.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0046.TextGrid,5.148,25,131,128.7
s01_ml_hindi_video_27_lossless_seg_0047,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_27_lossless_seg_0047.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_27_lossless_seg_0047.TextGrid,9.82,25,247,245.5
